dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_3P,final_token,66,0.866,0.7424999999999999,0.04459820624195551
S2_3P,final_token,67,0.8700000000000001,0.7460000000000001,0.050965674723287994
S2_3P,final_token,68,0.8684999999999998,0.744,0.0528109837060436
S2_3P,final_token,69,0.8665,0.747,0.05521775076911408
S2_3P,final_token,70,0.8805,0.7515000000000001,0.05494087731370875
S2_3P,final_token,71,0.8845000000000001,0.7615000000000001,0.05341816170554733
S2_3P,final_token,72,0.885,0.764,0.054060151683102006
S2_3P,final_token,73,0.8975,0.78,0.04593473631142341
S2_3P,final_token,74,0.8925000000000001,0.7845,0.04806245936279166
S2_3P,final_token,75,0.9129999999999999,0.7985,0.04115215668710453
S2_3P,final_token,76,0.9355,0.828,0.04319722213291035
S2_3P,final_token,77,0.9400000000000001,0.8295,0.03427827300200519
S2_3P,final_token,78,0.9475000000000001,0.861,0.02549509756796392
S2_3P,final_token,79,0.9335000000000001,0.836,0.03926194085880117
S2_1P,mean,0,0.8405000000000001,0.7995,0.04041658075592249
S2_1P,mean,1,0.5744999999999999,0.5385000000000001,0.022549944567559328
S2_1P,mean,2,0.607,0.5429999999999999,0.032649655434629
S2_1P,mean,3,0.6849999999999999,0.5594999999999999,0.042130748865881786
S2_1P,mean,4,0.711,0.5675000000000001,0.03916631205513232
S2_1P,mean,5,0.7484999999999999,0.595,0.040174618853201303
S2_1P,mean,6,0.8004999999999999,0.608,0.04699468055003674
S2_1P,mean,7,0.834,0.6375000000000001,0.05051237472144819
S2_1P,mean,8,0.8564999999999998,0.6705,0.05192783453986887
S2_1P,mean,9,0.852,0.6775,0.059169248769948064
S2_1P,mean,10,0.869,0.7004999999999999,0.04731807265728392
S2_1P,mean,11,0.8815,0.7259999999999999,0.04032988966015155
S2_1P,mean,12,0.8925000000000001,0.7304999999999999,0.039210967853395236
S2_1P,mean,13,0.8959999999999999,0.7615000000000001,0.032426840734181936
S2_1P,mean,14,0.9055,0.7859999999999999,0.02604803255526222
S2_1P,mean,15,0.9084999999999999,0.7925,0.02709243436828811
